MANDT,BUKRS,BELNR,GJAHR,BUZEI,BUZID,AUGDT,AUGCP,AUGBL,BSCHL,KOART,UMSKZ,UMSKS,ZUMSK,SHKZG,GSBER,PARGB,MWSKZ,QSSKZ,DMBTR,WRBTR,TXBHW,TXBFW,MWSTS,WMWST,HWBAS,FWBAS,SHZUZ,MWART,TXGRP,KTOSL,BVTYP,QSSHB,VALUT,ZUONR,SGTXT,VBUND,BEWAR,VORGN,KOKRS,KOSTL,AUFNR,SAKNR,HKONT,KUNNR,LIFNR,XBILK,GVTYP,ZFBDT,ZTERM,ZBD1T,ZBD2T,ZBD3T,ZBD1P,ZBD2P,SKFBT,SKNTO,WSKTO,ZLSCH,ZLSPR,ZBFIX,MWSK2,DMBT3,WRBT3,LANDL,MSCHL,MANSP,MADAT,MANST,MABER,VPRSV,BWKEY,PRCTR,XHKOM,TXJCD,PROJK,DMBE2,DMBE3,MWST2,MWST3,SKNT2,SKNT3,HWMET,TXBH2,TXBH3,XREF1,XREF2,XREF3,KIDNO,TXDAT,PYAMT,BUPLA,SECCO,XOPVW,KKBER,STCEG,Unnamed: 96,Unnamed: 97,Unnamed: 98
800,RS02,1800008580,2025,1, ,,, ,1,D, , , ,S,SBEL, ,D§, ,278884.56,278884.56,0,0,46480.76,46480.76,0.0,0.0, , ,0, , ,0,,2785001MEGA-PAK D, , , ,RFBU,EURP, , ,41100000,41100000,251726, ,X, ,2025-08-28,6,60,0,0,0.0,0,278884.56,0.0,0.0,Z, , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,2785001, , , ,,0, , ,X,RS02, ,,,
800,RS03,1800003711,2025,2, ,,, ,50,S, , , ,H,SBAP, ,J§, ,588574.72,5022.77,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,C005514 SMURFIT WE, ,BUKAZ, ,RFBU,EURP,SBAP9998, , ,70122007, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS02,1800010478,2025,3,T,,, ,50,S, , , ,H,SBEL, ,D§, ,86840.8,86840.8,0,0,0.0,0.0,434204.0,434204.0, ,A,1,MWS, ,0,,20251022, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS02,1800010480,2025,1, ,,, ,1,D, , , ,S,SBEL, ,D§, ,185990.4,185990.4,0,0,30998.4,30998.4,0.0,0.0, , ,0, , ,0,,2785001MEGA-PAK D, , , ,RFBU,EURP, , ,41100000,41100000,251726, ,X, ,2025-10-22,6,60,0,0,0.0,0,185990.4,0.0,0.0,Z, , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,2785001, , , ,,0, , ,X,RS02, ,,,
800,RS02,1800010480,2025,2, ,,, ,50,S, , , ,H,SBEL, ,D§, ,154992.0,154992.0,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251022,2785001MEGA-PAK  D.O.O., , ,RFBU,EURP,SBEL9997, , ,70111010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800010480,2025,3,T,,, ,50,S, , , ,H,SBEL, ,D§, ,30998.4,30998.4,0,0,0.0,0.0,154992.0,154992.0, ,A,1,MWS, ,0,,20251022, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS02,1800010486,2025,1, ,,, ,1,D, , , ,S,SBEL, ,D§, ,687859.2,687859.2,0,0,114643.2,114643.2,0.0,0.0, , ,0, , ,0,,2785001MEGA-PAK D, , , ,RFBU,EURP, , ,41100000,41100000,251726, ,X, ,2025-10-22,6,60,0,0,0.0,0,687859.2,0.0,0.0,Z, , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,2785001, , , ,,0, , ,X,RS02, ,,,
800,RS02,1800010486,2025,2, ,,, ,50,S, , , ,H,SBEL, ,D§, ,573216.0,573216.0,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251022,2785001MEGA-PAK  D.O.O., , ,RFBU,EURP,SBEL9997, , ,70111010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800010486,2025,3,T,,, ,50,S, , , ,H,SBEL, ,D§, ,114643.2,114643.2,0,0,0.0,0.0,573216.0,573216.0, ,A,1,MWS, ,0,,20251022, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS02,1800010521,2025,1, ,,, ,1,D, , , ,S,SBEL, ,D§, ,787806.96,787806.96,0,0,131301.16,131301.16,0.0,0.0, , ,0, , ,0,,2785001MEGA-PAK D, , , ,RFBU,EURP, , ,41100000,41100000,251726, ,X, ,2025-10-23,6,60,0,0,0.0,0,787806.96,0.0,0.0,Z, , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,2785001, , , ,,0, , ,X,RS02, ,,,
800,RS02,1800010521,2025,2, ,,, ,50,S, , , ,H,SBEL, ,D§, ,67973.0,67973.0,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251023,2785001MEGA-PAK  D.O.O., , ,RFBU,EURP,SBEL9997, , ,70111011, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,SH, , , ,,0, , , , , ,,,
800,RS02,1800010521,2025,3, ,,, ,50,S, , , ,H,SBEL, ,D§, ,350998.8,350998.8,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251023,2785001MEGA-PAK  D.O.O., , ,RFBU,EURP,SBEL9997, , ,70111010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800010521,2025,4, ,,, ,50,S, , , ,H,SBEL, ,D§, ,237534.0,237534.0,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251023,2785001MEGA-PAK  D.O.O., , ,RFBU,EURP,SBEL9997, , ,70111011, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,SH, , , ,,0, , , , , ,,,
800,RS02,1800011014,2025,2, ,,, ,50,S, , , ,H,SBEL, ,D§, ,63101.2,63101.2,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251104,2785001MEGA-PAK  D.O.O., , ,RFBU,EURP,SBEL9997, , ,70111011, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,SH, , , ,,0, , , , , ,,,
800,RS02,1800009945,2025,3,T,,, ,50,S, , , ,H,SBEL, ,D§, ,63732.15,63732.15,0,0,0.0,0.0,318660.75,318660.75, ,A,1,MWS, ,0,,20251007, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS02,1800010677,2025,5,T,,, ,50,S, , , ,H,SBEL, ,D§, ,48655.16,48655.16,0,0,0.0,0.0,243275.79,243275.79, ,A,1,MWS, ,0,,20251028, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS02,1800010680,2025,3, ,,, ,50,S, , , ,H,SBEL, ,J§, ,65397.08,557.75,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251028,20335000ZOLEX JDOO, , ,RFBU,EURP,SBEL9997, , ,70121010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800010374,2025,1, ,,, ,1,D, , , ,S,SBEL, ,D§, ,290968.98,290968.98,0,0,48494.83,48494.83,0.0,0.0, , ,0, , ,0,,8119002KRNJEŠEVCI, , , ,RFBU,EURP, , ,41100000,41100000,252092, ,X, ,2025-10-20,6,60,0,0,0.0,0,290968.98,0.0,0.0,Z, , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,8119002, , , ,,0, , ,X,RS02, ,,,
800,RS02,1800010671,2025,3,T,,, ,50,S, , , ,H,SBEL, ,D§, ,61680.0,61680.0,0,0,0.0,0.0,308400.0,308400.0, ,A,1,MWS, ,0,,20251028, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS02,1800010987,2025,1, ,,, ,1,D, , , ,S,SBEL, ,D§, ,781517.16,781517.16,0,0,130252.86,130252.86,0.0,0.0, , ,0, , ,0,,20194000FORMA IDEA, , , ,RFBU,EURP, , ,41100000,41100000,259425, ,X, ,2025-11-04,6,60,0,0,0.0,0,781517.16,0.0,0.0,Z, , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,20194000, , , ,,0, , ,X,RS02, ,,,
800,RS03,1800003163,2025,8, ,,, ,50,S, , , ,H,SBAP, ,J§, ,143069.38,1220.64,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,C005765 ANTOPACK S, , , ,RFBU,EURP,SBAP9998, , ,70121007, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS02,1800011232,2025,1, ,,, ,1,D, , , ,S,SBEL, ,D§, ,432432.0,432432.0,0,0,72072.0,72072.0,0.0,0.0, , ,0, , ,0,,220002BAČKI MAGL, , , ,RFBU,EURP, , ,41100000,41100000,251777, ,X, ,2025-11-11,6,60,0,0,0.0,0,432432.0,0.0,0.0,Z, , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,220002, , , ,,0, , ,X,RS02, ,,,
800,RS02,1800009947,2025,4, ,,, ,50,S, , , ,H,SBEL, ,D§, ,237189.6,237189.6,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251007,80001DIJAMANT DOO ZRENJANIN, , ,RFBU,EURP,SBEL9997, , ,70111010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800010672,2025,5,T,,, ,50,S, , , ,H,SBEL, ,D§, ,110098.08,110098.08,0,0,0.0,0.0,550490.4,550490.4, ,A,1,MWS, ,0,,20251028, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS02,1800010987,2025,8, ,,, ,50,S, , , ,H,SBEL, ,D§, ,113491.8,113491.8,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251104,20194000FORMA IDEALE DOO, , ,RFBU,EURP,SBEL9997, , ,70111011, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,SH, , , ,,0, , , , , ,,,
800,RS02,1800010675,2025,1, ,,, ,1,D, , , ,S,SBEL, ,D§, ,225709.92,225709.92,0,0,37618.32,37618.32,0.0,0.0, , ,0, , ,0,,20108000ALPLA DOO, , , ,RFBU,EURP, , ,41100000,41100000,256643, ,X, ,2025-10-28,6,60,0,0,0.0,0,225709.92,0.0,0.0,Z, , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,20108000, , , ,,0, , ,X,RS02, ,,,
800,RS02,1800010378,2025,4, ,,, ,50,S, , , ,H,SBEL, ,D§, ,108334.8,108334.8,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251020,20194000FORMA IDEALE DOO, , ,RFBU,EURP,SBEL9997, , ,70111011, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,SH, , , ,,0, , , , , ,,,
800,RS02,1800010675,2025,2, ,,, ,50,S, , , ,H,SBEL, ,D§, ,188091.6,188091.6,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251028,20108000ALPLA DOO, , ,RFBU,EURP,SBEL9997, , ,70111010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800009836,2025,2, ,,, ,50,S, , , ,H,SBEL, ,D§, ,129355.2,129355.2,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20251003,6813001LAKI DOO, , ,RFBU,EURP,SBEL9997, , ,70111010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800009836,2025,3,T,,, ,50,S, , , ,H,SBEL, ,D§, ,25871.04,25871.04,0,0,0.0,0.0,129355.2,129355.2, ,A,1,MWS, ,0,,20251003, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS02,1800009837,2025,1, ,,, ,1,D, , , ,S,SBEL, ,D§, ,328406.4,328406.4,0,0,54734.4,54734.4,0.0,0.0, , ,0, , ,0,,4095001MOKA DOO, , , ,RFBU,EURP, , ,41100000,41100000,251937, ,X, ,2025-10-03,6,60,0,0,0.0,0,328406.4,0.0,0.0,Z, , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,4095001, , , ,,0, , ,X,RS02, ,,,
800,RS03,1800003501,2025,5,T,,, ,50,S, , , ,H, , ,D§, ,246887.99,246887.99,0,0,0.0,0.0,1234439.96,1234439.96, ,A,1,MWS, ,0,,20251027, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS03,1800003510,2025,1, ,,, ,50,S, , , ,H,SBAP, ,D§, ,701664.88,701664.88,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,C001207 DS SMITH P, , , ,RFBU,EURP,SBAP9998, , ,70111007, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS02,100016448,2023,15, ,2023-05-01,2023-05-24,100017363,9,D,A,A, ,S,SBEL, , , ,29164.8,29164.8,0,0,0.0,0.0,0.0,0.0, , ,0, , ,0,, ,Prihodovanje avansa, , ,AZBU,EURP, , ,41100000,41120000,252098, ,X, ,2023-05-01, ,0,0,0,0.0,0,29164.8,0.0,0.0, ,A, , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , ,X,RS02, ,,,
800,RS02,100016448,2023,19, ,2023-05-01,2023-05-31,100018170,9,D,A,A, ,S,SBEL, , , ,42937.2,42937.2,0,0,0.0,0.0,0.0,0.0, , ,0, , ,0,, ,Prihodovanje avansa, , ,AZBU,EURP, , ,41100000,41120000,252127, ,X, ,2023-05-01, ,0,0,0,0.0,0,42937.2,0.0,0.0, ,A, , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , ,X,RS02, ,,,
800,RS02,100016448,2023,21, ,2023-12-28,2023-12-28,100047328,9,D,A,A, ,S,SBEL, , , ,59820.0,59820.0,0,0,0.0,0.0,0.0,0.0, , ,0, , ,0,, ,Prihodovanje avansa, , ,AZBU,EURP, , ,41100000,41120000,252264, ,X, ,2023-05-01, ,0,0,0,0.0,0,59820.0,0.0,0.0, ,A, , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , ,X,RS02, ,,,
800,RS03,1800003728,2025,1, ,,, ,1,D, , , ,S,SBAP, ,J§, ,1067194.09,9107.57,0,0,0.0,0.0,0.0,0.0, , ,0, , ,0,, , ,GRCHA, ,RFBU,EURP, , ,41200000,41200000,GCHA, ,X, ,2025-11-30,587,10,0,0,0.0,0,9107.57,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , ,X,SBAP, ,,,
800,RS02,1800009023,2025,6,T,,, ,50,S, , , ,H,SBEL, ,D§, ,47874.46,47874.46,0,0,0.0,0.0,239372.3,239372.3, ,A,1,MWS, ,0,,20250910, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS02,1800009044,2025,1, ,,, ,1,D, , , ,S,SBEL, ,S§, ,252000.0,252000.0,0,0,42000.0,42000.0,0.0,0.0, , ,0, , ,0,,2785001MEGA-PAK D, , , ,RFBU,EURP, , ,41100000,41100000,251726, ,X, ,2025-09-11,6,60,0,0,0.0,0,252000.0,0.0,0.0,Z, , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,2785001, , , ,,0, , ,X,RS02, ,,,
800,RS02,1800009044,2025,2, ,,, ,50,S, , , ,H,SBEL, ,S§, ,210000.0,210000.0,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20250911,2785001MEGA-PAK  D.O.O., , ,RFBU,EURP,SBEL4000, , ,70831000, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800009044,2025,3,T,,, ,50,S, , , ,H,SBEL, ,S§, ,42000.0,42000.0,0,0,0.0,0.0,210000.0,210000.0, ,A,1,MWS, ,0,,20250911, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS02,1800009050,2025,1, ,,, ,1,D, , , ,S,SBEL, ,D§, ,659198.4,659198.4,0,0,109866.4,109866.4,0.0,0.0, , ,0, , ,0,,2785001MEGA-PAK D, , , ,RFBU,EURP, , ,41100000,41100000,251726, ,X, ,2025-09-11,6,60,0,0,0.0,0,659198.4,0.0,0.0,Z, , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,2785001, , , ,,0, , ,X,RS02, ,,,
800,RS02,1800009050,2025,2, ,,, ,50,S, , , ,H,SBEL, ,D§, ,549332.0,549332.0,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20250911,2785001MEGA-PAK  D.O.O., , ,RFBU,EURP,SBEL9997, , ,70111010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800009050,2025,3,T,,, ,50,S, , , ,H,SBEL, ,D§, ,109866.4,109866.4,0,0,0.0,0.0,549332.0,549332.0, ,A,1,MWS, ,0,,20250911, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS02,1800009053,2025,1, ,,, ,1,D, , , ,S,SBEL, ,D§, ,687859.2,687859.2,0,0,114643.2,114643.2,0.0,0.0, , ,0, , ,0,,2785001MEGA-PAK D, , , ,RFBU,EURP, , ,41100000,41100000,251726, ,X, ,2025-09-11,6,60,0,0,0.0,0,687859.2,0.0,0.0,Z, , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,2785001, , , ,,0, , ,X,RS02, ,,,
800,RS02,1800009053,2025,2, ,,, ,50,S, , , ,H,SBEL, ,D§, ,573216.0,573216.0,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20250911,2785001MEGA-PAK  D.O.O., , ,RFBU,EURP,SBEL9997, , ,70111010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800009053,2025,3,T,,, ,50,S, , , ,H,SBEL, ,D§, ,114643.2,114643.2,0,0,0.0,0.0,573216.0,573216.0, ,A,1,MWS, ,0,,20250911, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS02,1800008992,2025,5,T,,, ,50,S, , , ,H,SBEL, ,D§, ,38909.36,38909.36,0,0,0.0,0.0,194546.8,194546.8, ,A,1,MWS, ,0,,20250909, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS02,1800009016,2025,1, ,,, ,1,D, , , ,S,SBEL, ,D§, ,687859.2,687859.2,0,0,114643.2,114643.2,0.0,0.0, , ,0, , ,0,,2785001MEGA-PAK D, , , ,RFBU,EURP, , ,41100000,41100000,251726, ,X, ,2025-09-10,6,60,0,0,0.0,0,687859.2,0.0,0.0,Z, , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,2785001, , , ,,0, , ,X,RS02, ,,,
800,RS02,1800009016,2025,2, ,,, ,50,S, , , ,H,SBEL, ,D§, ,573216.0,573216.0,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20250910,2785001MEGA-PAK  D.O.O., , ,RFBU,EURP,SBEL9997, , ,70111010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800009016,2025,3,T,,, ,50,S, , , ,H,SBEL, ,D§, ,114643.2,114643.2,0,0,0.0,0.0,573216.0,573216.0, ,A,1,MWS, ,0,,20250910, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS02,1800009018,2025,1, ,,, ,1,D, , , ,S,SBEL, ,D§, ,766045.44,766045.44,0,0,127674.24,127674.24,0.0,0.0, , ,0, , ,0,,2785001MEGA-PAK D, , , ,RFBU,EURP, , ,41100000,41100000,251726, ,X, ,2025-09-10,6,60,0,0,0.0,0,766045.44,0.0,0.0,Z, , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,2785001, , , ,,0, , ,X,RS02, ,,,
800,RS02,1800008454,2025,2, ,,, ,50,S, , , ,H,SBEL, ,D§, ,603360.0,603360.0,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,20250825,2785001MEGA-PAK  D.O.O., , ,RFBU,EURP,SBEL9997, , ,70111010, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,C, , , ,,0, , , , , ,,,
800,RS02,1800009018,2025,7,T,,, ,50,S, , , ,H,SBEL, ,D§, ,127674.24,127674.24,0,0,0.0,0.0,638371.2,638371.2, ,A,1,MWS, ,0,,20250910, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS02,1800009022,2025,1, ,,, ,1,D, , , ,S,SBEL, ,D§, ,273397.62,273397.62,0,0,45566.27,45566.27,0.0,0.0, , ,0, , ,0,,2785001MEGA-PAK D, , , ,RFBU,EURP, , ,41100000,41100000,251726, ,X, ,2025-09-10,6,60,0,0,0.0,0,273397.62,0.0,0.0,Z, , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,2785001, , , ,,0, , ,X,RS02, ,,,
800,RS02,1800008478,2025,1, ,,, ,1,D, , , ,S,SBEL, ,D§, ,691601.4,691601.4,0,0,115266.9,115266.9,0.0,0.0, , ,0, , ,0,,2785001MEGA-PAK D, , , ,RFBU,EURP, , ,41100000,41100000,251726, ,X, ,2025-08-25,6,60,0,0,0.0,0,691601.4,0.0,0.0,Z, , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0,2785001, , , ,,0, , ,X,RS02, ,,,
800,RS03,1800003602,2025,4, ,,, ,1,D, , , ,S,SBAP, ,D§, ,665567.23,665567.23,0,0,110927.87,110927.87,0.0,0.0, , ,0, , ,0,, , , , ,RFBU,EURP, , ,41100000,41100000,251628, ,X, ,2025-11-04,B044,90,0,0,0.0,0,665567.23,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , ,X,SBAP, ,,,
800,RS03,1800003602,2025,5,T,,, ,50,S, , , ,H, , ,D§, ,221855.74,221855.74,0,0,0.0,0.0,1109278.72,1109278.72, ,A,1,MWS, ,0,,20251104, , , ,RFBU,EURP, , , ,43104800, , ,X, ,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
800,RS03,1800003602,2025,1, ,,, ,50,S, , , ,H,SBAP, ,D§, ,554343.92,554343.92,0,0,0.0,0.0,0.0,0.0, , ,1, , ,0,,C001207 DS SMITH P, , , ,RFBU,EURP,SBAP9998, , ,70111007, , , ,S,, ,0,0,0,0.0,0,0.0,0.0,0.0, , , , ,0,0, , , ,,0, , , , , , ,0,0,0,0,0,0,0, ,0,0, , , , ,,0, , , , , ,,,
